page_id,title,fullurl,categories
91884, Kunrad Voigtvir, https://warhammer40k.fandom.com/wiki/Kunrad_Voigtvir ,"[""K"", ""V"", ""Chaos"", ""Chaos Characters"", ""Characters"", ""House von Valancius"", ""Imperial Characters"", ""Imperial Merchants"", ""Imperium"", ""Koronus Expanse"", ""Rogue Traders"", ""Tzeentch"", ""Warhammer 40,000 video games"", ""Word Bearers""]"
92759, Land shark, https://warhammer40k.fandom.com/wiki/Land_shark ,"[""L"", ""Imperial Guard"", ""Races"", ""Space Marines""]"
92775, Leandros, https://warhammer40k.fandom.com/wiki/Leandros ,"[""L"", ""Characters"", ""Imperial Characters"", ""Imperium"", ""Space Marines"", ""Ultramarines"", ""Warhammer 40,000 video games""]"
92943, Legacy Vault, https://warhammer40k.fandom.com/wiki/Legacy_Vault ,"[""L"", ""Leagues of Votann"", ""Leagues of Votann Technology"", ""Squats""]"
86834, Molluscoid, https://warhammer40k.fandom.com/wiki/Molluscoid ,"[""Templates"", ""M"", ""Chaos"", ""Daemons""]"
93122, Moebian Regiments, https://warhammer40k.fandom.com/wiki/Lasmen ,"[""M"", ""Darktide"", ""Imperial Guard"", ""Imperial Guard Regiments"", ""Moebian Domain"", ""Warhammer 40,000 video games""]"
93242, Laeran, https://warhammer40k.fandom.com/wiki/Laeran ,"[""L"", ""Chaos"", ""Emperor's Children"", ""Imperial planets"", ""Planets"", ""Ocean World"", ""Slaanesh"", ""Xenos Worlds""]"
93991, Kyr Vhalen, https://warhammer40k.fandom.com/wiki/Kyr_Vhalen ,"[""K"", ""V"", ""Characters"", ""Horus Heresy"", ""Imperial Characters"", ""Imperium"", ""Iron Warriors"", ""Space Marines""]"
104, Legion of the Damned, https://warhammer40k.fandom.com/wiki/Legion_of_the_Damned ,"[""L"", ""Space Marine Chapters"", ""Space Marines"", ""Ultramarines""]"
265, Leman Russ Battle Tank, https://warhammer40k.fandom.com/wiki/Leman_Russ_Battle_Tank ,"[""L"", ""Chaos"", ""Chaos Vehicles"", ""Imperial Guard"", ""Imperial Tanks"", ""Imperial Technology"", ""Imperial Vehicles"", ""Imperium"", ""Tanks"", ""Vehicles""]"
1841, Leman Russ, https://warhammer40k.fandom.com/wiki/Leman_Russ ,"[""L"", ""Characters"", ""Imperial Characters"", ""Imperium"", ""Primarchs"", ""Space Marines"", ""Space Wolves""]"
2844, Lesser Daemon, https://warhammer40k.fandom.com/wiki/Lesser_Daemon ,"[""Templates"", ""L"", ""Chaos"", ""Daemons""]"
3058, Lenk, https://warhammer40k.fandom.com/wiki/Lenk ,"[""Planets"", ""L"", ""Imperial planets"", ""Imperium""]"
3685, Leviathan, https://warhammer40k.fandom.com/wiki/Leviathan ,"[""L"", ""Imperial Guard"", ""Imperial Vehicles"", ""Imperium"", ""Squats"", ""Vehicles""]"
8962, Space Marine Legions, https://warhammer40k.fandom.com/wiki/Legiones_Astartes ,"[""S"", ""Chaos"", ""Chaos Space Marines"", ""First Founding"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Space Marine Legions""]"
12401, Lemartes, https://warhammer40k.fandom.com/wiki/Lemartes ,"[""L"", ""Blood Angels"", ""Characters"", ""Imperial Characters"", ""Imperium"", ""Space Marines""]"
13336, Libators, https://warhammer40k.fandom.com/wiki/Libators ,"[""L"", ""Imperium"", ""Second Founding"", ""Space Marine Chapters"", ""Space Marines"", ""Ultramarines""]"
17803, Lias Issodon, https://warhammer40k.fandom.com/wiki/Lias_Issodon ,"[""L"", ""I"", ""Badab War"", ""Characters"", ""Imperial Characters"", ""Imperium"", ""Space Marines""]"
14300, Legio Lacrymea, https://warhammer40k.fandom.com/wiki/Legio_Lacrymea ,"[""L"", ""Traitor Titan Legions"", ""Chaos"", ""Walkers"", ""Chaos Walkers"", ""Dark Mechanicus""]"
14305, Legio Fortidus, https://warhammer40k.fandom.com/wiki/Legio_Fortidus ,"[""L"", ""Collegia Titanica"", ""Adeptus Mechanicus"", ""Imperium"", ""Walkers"", ""Imperial Walkers""]"
14307, Legio Magna, https://warhammer40k.fandom.com/wiki/Legio_Magna ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
14318, Legio Mortis, https://warhammer40k.fandom.com/wiki/Legio_Mortis ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
14325, Legio Gryphonicus, https://warhammer40k.fandom.com/wiki/Legio_Gryphonicus ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
14337, Legio Tempestor, https://warhammer40k.fandom.com/wiki/Legio_Tempestor ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
14343, Legio Honorum, https://warhammer40k.fandom.com/wiki/Legio_Honorum ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
14384, Legio Vulcanum I, https://warhammer40k.fandom.com/wiki/Legio_Vulcanum_I ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
14385, Legio Vulcanum II, https://warhammer40k.fandom.com/wiki/Legio_Vulcanum_II ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
64458, Lethe, https://warhammer40k.fandom.com/wiki/Lethe ,"[""L"", ""Dead World"", ""Gothic Sector"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Imperial planets"", ""Imperium"", ""Planets"", ""Space Marine Chapter Homeworld""]"
14386, Legio Vulturum, https://warhammer40k.fandom.com/wiki/Legio_Vulturum ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
14389, Legio Fureans, https://warhammer40k.fandom.com/wiki/Legio_Fureans ,"[""T"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
14405, Legio Invicta, https://warhammer40k.fandom.com/wiki/Legio_Invicta ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
14406, Legio Invigilata, https://warhammer40k.fandom.com/wiki/Legio_Invigilata ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
14410, Legio Metalica, https://warhammer40k.fandom.com/wiki/Legio_Metalica ,"[""L"", ""Collegia Titanica"", ""Adeptus Mechanicus"", ""Imperium"", ""Walkers"", ""Imperial Walkers""]"
14420, Legio Pallidus Mor, https://warhammer40k.fandom.com/wiki/Legio_Pallidus_Mor ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
14421, Legio Tempestus, https://warhammer40k.fandom.com/wiki/Legio_Tempestus ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
14422, Legio Ultima, https://warhammer40k.fandom.com/wiki/Legio_Ultima ,"[""L"", ""Collegia Titanica"", ""Adeptus Mechanicus"", ""Imperium"", ""Walkers"", ""Imperial Walkers""]"
14425, Legio Victorum, https://warhammer40k.fandom.com/wiki/Legio_Victorum ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperium"", ""Walkers"", ""Imperial Walkers""]"
14454, Legio Xerxes, https://warhammer40k.fandom.com/wiki/Legio_Xerxes ,"[""L"", ""Collegia Titanica"", ""Adeptus Mechanicus"", ""Imperium"", ""Walkers"", ""Imperial Walkers""]"
16366, Legion of Night, https://warhammer40k.fandom.com/wiki/Legion_of_Night ,"[""L"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
17629, Legio Gladius, https://warhammer40k.fandom.com/wiki/Legio_Gladius ,"[""L"", ""Collegia Titanica"", ""Adeptus Mechanicus"", ""Imperium"", ""Walkers"", ""Imperial Walkers""]"
18017, Leman Russ Conqueror, https://warhammer40k.fandom.com/wiki/Leman_Russ_Conqueror ,"[""L"", ""C"", ""Imperial Guard"", ""Imperial Vehicles"", ""Imperial Tanks"", ""Vehicles"", ""Tanks"", ""Chaos Vehicles"", ""Chaos"", ""Imperium""]"
18104, Leman Russ Vanquisher, https://warhammer40k.fandom.com/wiki/Leman_Russ_Vanquisher ,"[""L"", ""Imperial Guard"", ""Imperial Vehicles"", ""Imperial Tanks"", ""Tanks"", ""Vehicles"", ""Chaos Vehicles"", ""Chaos"", ""Imperium""]"
18296, Leman Russ Demolisher, https://warhammer40k.fandom.com/wiki/Leman_Russ_Demolisher ,"[""L"", ""Chaos"", ""Chaos Vehicles"", ""Imperial Guard"", ""Imperial Tanks"", ""Imperial Vehicles"", ""Imperium"", ""Tanks"", ""Vehicles""]"
18363, Leman Russ Executioner, https://warhammer40k.fandom.com/wiki/Leman_Russ_Executioner ,"[""L"", ""Imperial Guard"", ""Imperial Vehicles"", ""Imperial Tanks"", ""Chaos"", ""Chaos Vehicles"", ""Tanks"", ""Vehicles"", ""Imperium""]"
18385, Leman Russ Annihilator, https://warhammer40k.fandom.com/wiki/Leman_Russ_Annihilator ,"[""L"", ""Imperial Guard"", ""Imperial Vehicles"", ""Imperial Tanks"", ""Chaos"", ""Chaos Vehicles"", ""Imperium"", ""Tanks"", ""Vehicles""]"
18397, Leman Russ Exterminator, https://warhammer40k.fandom.com/wiki/Leman_Russ_Exterminator ,"[""L"", ""Imperial Guard"", ""Imperial Vehicles"", ""Imperial Tanks"", ""Chaos"", ""Chaos Vehicles"", ""Space Marines"", ""Tanks"", ""Imperium"", ""Vehicles"", ""Space Wolves""]"
18428, Leman Russ Eradicator, https://warhammer40k.fandom.com/wiki/Leman_Russ_Eradicator ,"[""L"", ""Chaos"", ""Chaos Vehicles"", ""Imperial Guard"", ""Imperial Tanks"", ""Imperial Vehicles"", ""Imperium"", ""Tanks"", ""Vehicles""]"
18434, Leman Russ Punisher, https://warhammer40k.fandom.com/wiki/Leman_Russ_Punisher ,"[""L"", ""Imperial Guard"", ""Imperial Vehicles"", ""Imperial Tanks"", ""Chaos"", ""Chaos Vehicles"", ""Imperium"", ""Tanks"", ""Vehicles""]"
18535, Legion (Novel), https://warhammer40k.fandom.com/wiki/Legion_(Novel) ,"[""L"", ""Novels"", ""The Horus Heresy novel series""]"
22737, Legio Venator, https://warhammer40k.fandom.com/wiki/Legio_Venator ,"[""L"", ""Collegia Titanica"", ""Imperium"", ""Adeptus Mechanicus"", ""Walkers"", ""Imperial Walkers"", ""Calixis Sector""]"
22895, Legio Interfector, https://warhammer40k.fandom.com/wiki/Legio_Interfector ,"[""L"", ""Traitor Titan Legions"", ""Chaos"", ""Walkers"", ""Chaos Walkers"", ""Dark Mechanicus""]"
64467, Leman Russ Incinerator, https://warhammer40k.fandom.com/wiki/Leman_Russ_Incinerator ,"[""L"", ""Imperial Guard"", ""Imperial Tanks"", ""Imperial Vehicles"", ""Imperium"", ""Tanks"", ""Vehicles""]"
24251, Nob, https://warhammer40k.fandom.com/wiki/Nob ,"[""N"", ""Ork"", ""Ork Boyz""]"
23055, Ordo Sinister, https://warhammer40k.fandom.com/wiki/Legio_Ordo_Sinister ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperium"", ""Imperial Technology"", ""Imperial Vehicles"", ""Imperial Walkers"", ""Vehicles"", ""Walkers""]"
24107, Legio Praetor, https://warhammer40k.fandom.com/wiki/Legio_Praetor ,"[""L"", ""Collegia Titanica"", ""Adeptus Mechanicus"", ""Imperium"", ""Walkers"", ""Imperial Walkers""]"
24168, Legio Thanataris, https://warhammer40k.fandom.com/wiki/Legio_Thanataris ,"[""L"", ""Collegia Titanica"", ""Adeptus Mechanicus"", ""Imperium"", ""Walkers"", ""Imperial Walkers""]"
24295, Leoten Semper, https://warhammer40k.fandom.com/wiki/Leoten_Semper ,"[""L"", ""S"", ""Imperial Characters"", ""Imperial Navy"", ""Imperium"", ""Characters""]"
24710, Legio Manus Flameaus, https://warhammer40k.fandom.com/wiki/Legio_Manus_Flameaus ,"[""L"", ""Collegia Titanica"", ""Adeptus Mechanicus"", ""Imperium"", ""Walkers"", ""Imperial Walkers""]"
25791, Legio Vulpa, https://warhammer40k.fandom.com/wiki/Legio_Vulpa ,"[""V"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers"", ""Chaos Walkers""]"
25970, Legio Ulricon, https://warhammer40k.fandom.com/wiki/Legio_Ulricon ,"[""B"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
26981, Legion Command Squad, https://warhammer40k.fandom.com/wiki/Legion_Command_Squad ,"[""L"", ""History"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Horus Heresy""]"
26997, Legion Veteran Tactical Squad, https://warhammer40k.fandom.com/wiki/Legion_Veteran_Tactical_Squad ,"[""L"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Imperium"", ""Space Marine Legions"", ""Space Marines""]"
27196, Legion Terminator Squad, https://warhammer40k.fandom.com/wiki/Legion_Terminator_Squad ,"[""L"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Imperium"", ""Space Marines""]"
27340, Legion Tactical Squad, https://warhammer40k.fandom.com/wiki/Legion_Tactical_Squad ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Space Marine Legions""]"
27343, Legion Assault Squad, https://warhammer40k.fandom.com/wiki/Legion_Assault_Squad ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Imperium"", ""Space Marine Legions"", ""Space Marines""]"
27369, Legion Breacher Siege Squad, https://warhammer40k.fandom.com/wiki/Legion_Breacher_Siege_Squad ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Imperial History"", ""Imperium"", ""Space Marine Legions"", ""Space Marines""]"
27371, Legion Tactical Support Squad, https://warhammer40k.fandom.com/wiki/Legion_Tactical_Support_Squad ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Space Marine Legions""]"
27374, Legion Reconnaissance Squad, https://warhammer40k.fandom.com/wiki/Legion_Reconnaissance_Squad ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Horus Heresy""]"
27402, Legion Seeker Squad, https://warhammer40k.fandom.com/wiki/Legion_Seeker_Squad ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Space Marine Legions""]"
27404, Legion Outrider Squad, https://warhammer40k.fandom.com/wiki/Legion_Outrider_Squad ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Horus Heresy""]"
27407, Legion Attack Bike Squadron, https://warhammer40k.fandom.com/wiki/Legion_Attack_Bike_Squadron ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Horus Heresy""]"
27456, Legion Jetbike Sky Hunter Squadron, https://warhammer40k.fandom.com/wiki/Legion_Jetbike_Sky_Hunter_Squadron ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Horus Heresy""]"
27461, Legion Land Speeder Squad, https://warhammer40k.fandom.com/wiki/Legion_Land_Speeder_Squad ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Horus Heresy""]"
27468, Legion Heavy Support Squad, https://warhammer40k.fandom.com/wiki/Legion_Heavy_Support_Squad ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Horus Heresy"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Space Marine Legions""]"
27506, Legion Techmarine Covenant, https://warhammer40k.fandom.com/wiki/Legion_Techmarine_Covenant ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Adeptus Mechanicus"", ""Horus Heresy""]"
27507, Legion Apothecarion Detachment, https://warhammer40k.fandom.com/wiki/Legion_Apothecarion_Detachment ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""History"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Horus Heresy""]"
29608, Lelith Hesperax, https://warhammer40k.fandom.com/wiki/Lelith_Hesperax ,"[""L"", ""H"", ""Characters"", ""Dark Eldar"", ""Dark Eldar Characters"", ""Ynnari""]"
37712, Liber Mithrus, https://warhammer40k.fandom.com/wiki/Liber_Mithrus ,"[""L"", ""Imperial Fists"", ""Imperium"", ""Space Marines""]"
41944, Legio Ignis, https://warhammer40k.fandom.com/wiki/Legio_Ignis ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""History"", ""Imperial History"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
64238, Liberation of Numinal, https://warhammer40k.fandom.com/wiki/Liberation_of_Numinal ,"[""L"", ""Campaigns"", ""Dark Mechanicus"", ""History"", ""Horus Heresy"", ""Imperial Army"", ""Imperial Campaigns"", ""Imperial History"", ""Imperium""]"
64732, Legio Praesagius, https://warhammer40k.fandom.com/wiki/Legio_Praesagius ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
65717, Legio Nivalis, https://warhammer40k.fandom.com/wiki/Legio_Nivalis ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperium"", ""Walkers"", ""Imperial Walkers""]"
66443, Liberators, https://warhammer40k.fandom.com/wiki/Liberators ,"[""L"", ""Imperium"", ""Space Marine Chapters"", ""Space Marines"", ""Unknown Founding""]"
67225, Legio Perennia, https://warhammer40k.fandom.com/wiki/Legio_Perennia ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""History"", ""Imperial History"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
67348, Leviathan Dreadnought, https://warhammer40k.fandom.com/wiki/Leviathan_Dreadnought ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Technology"", ""Chaos Vehicles"", ""Imperial Technology"", ""Imperial Vehicles"", ""Imperial Walkers"", ""Imperium"", ""Space Marine Vehicles"", ""Space Marines"", ""Vehicles"", ""Walkers""]"
68184, Legio Vindictus, https://warhammer40k.fandom.com/wiki/Legio_Vindictus ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""History"", ""Imperial History"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
68802, Legion Consul Praevian, https://warhammer40k.fandom.com/wiki/Legion_Consul_Praevian ,"[""L"", ""Imperial History"", ""Imperium"", ""History"", ""Horus Heresy"", ""Space Marine Legions"", ""Space Marines"", ""Titles""]"
68803, Legion Delegatus, https://warhammer40k.fandom.com/wiki/Legion_Delegatus ,"[""L"", ""Imperial History"", ""Imperium"", ""Space Marines"", ""Titles"", ""History"", ""Horus Heresy""]"
69002, Leviathan Siege Claw, https://warhammer40k.fandom.com/wiki/Leviathan_Siege_Claw ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Weapons"", ""Imperial weapons"", ""Imperium"", ""Space Marines"", ""Weapons""]"
69006, Leviathan Siege Drill, https://warhammer40k.fandom.com/wiki/Leviathan_Siege_Drill ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Weapons"", ""Imperial weapons"", ""Imperium"", ""Space Marines"", ""Weapons""]"
69011, Leviathan Storm Cannon, https://warhammer40k.fandom.com/wiki/Leviathan_Storm_Cannon ,"[""L"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Weapons"", ""Imperial weapons"", ""Imperium"", ""Space Marines"", ""Weapons""]"
71599, Lhamaean, https://warhammer40k.fandom.com/wiki/Lhamaean ,"[""L"", ""Aeldari"", ""Drukhari"", ""Dark Eldar""]"
72172, Leman Russ - The Great Wolf (Novella), https://warhammer40k.fandom.com/wiki/Leman_Russ_-_The_Great_Wolf_(Novella) ,"[""L"", ""Books"", ""The Horus Heresy novel series"", ""Horus Heresy: The Primarchs (Novel Series)"", ""Novellas""]"
74182, Legion Basilisk, https://warhammer40k.fandom.com/wiki/Legion_Basilisk ,"[""L"", ""Artillery"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Vehicles"", ""Horus Heresy"", ""Imperium"", ""Imperial Vehicles"", ""Space Marines"", ""Space Marine Vehicles"", ""Vehicles""]"
74188, Legion Medusa, https://warhammer40k.fandom.com/wiki/Legion_Medusa ,"[""L"", ""Artillery"", ""Chaos"", ""Chaos Space Marines"", ""Chaos Vehicles"", ""Horus Heresy"", ""Imperium"", ""Imperial Vehicles"", ""Space Marines"", ""Space Marine Vehicles"", ""Vehicles""]"
77151, Legio Xestobiax, https://warhammer40k.fandom.com/wiki/Legio_Xestobiax ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperium"", ""Imperial Walkers"", ""Walkers"", ""Dark Mechanicus""]"
77194, Legio Pestis, https://warhammer40k.fandom.com/wiki/Legio_Pestis ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
77195, Legio Fortis, https://warhammer40k.fandom.com/wiki/Legio_Fortis ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperium"", ""Imperial Walkers"", ""Walkers""]"
77196, Legio Oberon, https://warhammer40k.fandom.com/wiki/Legio_Oberon ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperium"", ""Imperial Walkers"", ""Walkers""]"
78392, Liar's Due (Anthology Short Story), https://warhammer40k.fandom.com/wiki/Liar%27s_Due_(Anthology_Short_Story) ,"[""L"", ""Short Story"", ""The Horus Heresy novel series""]"
78748, Slaanesh, https://warhammer40k.fandom.com/wiki/Legion_of_Excess ,"[""S"", ""Chaos"", ""Chaos Gods"", ""Deities"", ""Slaanesh""]"
79718, Legio Frostreaver, https://warhammer40k.fandom.com/wiki/Legio_Frostreaver ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Traitor Titan Legions"", ""Dark Mechanicus"", ""Walkers""]"
79719, Legio Maledictis, https://warhammer40k.fandom.com/wiki/Legio_Maledictis ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
80152, Legio Ferrax, https://warhammer40k.fandom.com/wiki/Legio_Ferrax ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
80260, Legion Master, https://warhammer40k.fandom.com/wiki/Legion_Master ,"[""L"", ""Imperial History"", ""Imperium"", ""History"", ""Horus Heresy"", ""Space Marines"", ""Titles""]"
81185, Lho-Sticks, https://warhammer40k.fandom.com/wiki/Lho-Sticks ,"[""L"", ""Imperial Technology"", ""Imperium"", ""Drugs""]"
81673, Legio Vendettica, https://warhammer40k.fandom.com/wiki/Legio_Vendettica ,"[""L"", ""Walkers"", ""Imperial Walkers"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Chaos"", ""Collegia Titanica""]"
82103, Legio Krytos, https://warhammer40k.fandom.com/wiki/Legio_Krytos ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
82255, Legio Kydianos, https://warhammer40k.fandom.com/wiki/Legio_Kydianos ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
82484, Liberator Autostub, https://warhammer40k.fandom.com/wiki/Liberator_Autostub ,"[""L"", ""Adeptus Arbites"", ""Genestealer"", ""Imperial weapons"", ""Imperial Technology"", ""Imperium"", ""Weapons""]"
83079, Leonis Harum, https://warhammer40k.fandom.com/wiki/Leonis_Harum ,"[""L"", ""H"", ""Blood Angels"", ""Characters"", ""History"", ""Imperial Characters"", ""Imperial History"", ""Imperium"", ""Space Marines""]"
85102, Legio Lysanda, https://warhammer40k.fandom.com/wiki/Legio_Lysanda ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperium"", ""Imperial Walkers"", ""Walkers""]"
85129, Legio Mordaxis, https://warhammer40k.fandom.com/wiki/Legio_Mordaxis ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
85259, Legio Naesseas, https://warhammer40k.fandom.com/wiki/Legio_Naesseas ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
85262, Legio Gigantes, https://warhammer40k.fandom.com/wiki/Legio_Gigantes ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
74953, Mechadendrite Hive, https://warhammer40k.fandom.com/wiki/Mechadendrite_Hive ,"[""M"", ""Weapons"", ""Imperial weapons"", ""Adeptus Mechanicus"", ""Imperium""]"
85267, Legio Interfectra, https://warhammer40k.fandom.com/wiki/Legio_Interfectra ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
85269, Legio Intrafex, https://warhammer40k.fandom.com/wiki/Legio_Intrafex ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
85270, Legio Lacrimae, https://warhammer40k.fandom.com/wiki/Legio_Lacrimae ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
85271, Legio Mortis Metallum, https://warhammer40k.fandom.com/wiki/Legio_Mortis_Metallum ,"[""L"", ""Adeptus Mechanicus"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
85272, Legio Ordo Canis, https://warhammer40k.fandom.com/wiki/Legio_Ordo_Canis ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
85273, Legio Sirius, https://warhammer40k.fandom.com/wiki/Legio_Sirius ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
85274, Legio Tenerii, https://warhammer40k.fandom.com/wiki/Legio_Tenerii ,"[""L"", ""Adeptus Mechanicus"", ""Collegia Titanica"", ""Imperial Walkers"", ""Imperium"", ""Walkers""]"
85285, Legio Metallum Armaturum, https://warhammer40k.fandom.com/wiki/Legio_Metallum_Armaturum ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
85286, Legio Morbus, https://warhammer40k.fandom.com/wiki/Legio_Morbus ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
85287, Legio Proditor, https://warhammer40k.fandom.com/wiki/Legio_Proditor ,"[""L"", ""Chaos"", ""Chaos Walkers"", ""Dark Mechanicus"", ""Traitor Titan Legions"", ""Walkers""]"
